category_id,category_name,playlist_id,name,description,owner_display_name,owner_id,total_tracks
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DX7SeoIaFyTmA,Salsa Classics,Timeless Salsa from your favorite legends. Cover: Willie Colón,Spotify,spotify,90
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DXbdrcAZnP3Cy,Mexican Party Anthems,Your favorite Mexican anthems to get the party started! Cover: Vicente Fernández,Spotify,spotify,90
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,Lo último y lo mejor de la salsa. Cover: Maluma & Marc Anthony,Spotify,spotify,100
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DWYOkVTse9lln,Karaoke en Español,Saca la estrella que llevas dentro.,Spotify,spotify,150
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DXdgnLr18vPvu,Tailgate Party,The right music can make a good tailgate great.,Spotify,spotify,100
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DWYubIwLN4Hq2,Country Party,"It's a Saturday night in the country, all the time!",Spotify,spotify,60
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DX3ph0alWhOXm,Drinkin' Songs,"There's no such thing as ""too much fun."" Let these country songs keep the party going!",Spotify,spotify,95
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DWXi7h4mmmkzD,Country Nights,Nighttime is the right time for these party hits!,Spotify,spotify,100
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DWWH0izG4erma,Country Rocks,"Country Music that ROCKS!! Cover: Caylee Hammack
",Spotify,spotify,100
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DX8CopunbDxgW,metropolis,"This is Channel Tres taking over Metropolis with some of my favorite songs to DJ and to listen to, hope you enjoy 🪩",Spotify,spotify,100
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DWTujiC7wfofZ,Indie Party,All the indie disco platters that matter.,Spotify,spotify,250
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DXadokOfeHaaj,Indie Dancefloor,Are you ready for the floor? Cover: Jessica Winter,Spotify,spotify,68
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DX07Bg0Q5GozA,OFF POP,New music off the beaten track. Cover: Avalon Emerson,Spotify,spotify,75
0JQ5DAqbMKFA6SOHvT3gck,Party,37i9dQZF1DX4Vd1jJ7X9H8,Soirée,"Groovy, dancy, funky stuff.",Spotify,spotify,100
in_the_car,In the car,37i9dQZF1DX2ogDiL6nZJr,Van Life,Home is where you park it.,Spotify,spotify,100
in_the_car,In the car,37i9dQZF1DWZESE3fHLhmD,Frühlingsgefühle,Endlich Frühling! 🌸,Spotify,spotify,70
in_the_car,In the car,37i9dQZF1DWWMOmoXKqHTD,Songs to Sing in the Car,Sing along and enjoy the drive...,Spotify,spotify,100
in_the_car,In the car,37i9dQZF1DXde6gsltXMBj,Podcast Highlights 2021,Höre jetzt die Podcast Highlights des Jahres.,Spotify,spotify,19
in_the_car,In the car,37i9dQZF1DWY260I2XvMMJ,True-Crime Highlights 2021,Furchtbar gut recherchierte Podcast-Episoden über wahre Verbrechen.,Spotify,spotify,16
in_the_car,In the car,37i9dQZF1DX4jP4eebSWR9,Hot Hits Deutschland,50 Hits in einer Playlist // Cover: Tiësto,Spotify,spotify,50
in_the_car,In the car,37i9dQZF1DX36edUJpD76c,Modus Mio,Die wichtigste Hip-Hop Playlist Deutschlands. Cover: Ufo361,Spotify,spotify,50
in_the_car,In the car,37i9dQZF1DX07Bg0Q5GozA,OFF POP,New music off the beaten track. Cover: Avalon Emerson,Spotify,spotify,75
in_the_car,In the car,37i9dQZF1DX7ZUug1ANKRP,Main Stage,The biggest Dance hits and the ones to come. Welcome to the Main Stage! Cover: southstar,Spotify,spotify,50
in_the_car,In the car,37i9dQZF1DXblmY5UIU3v3,DOWN LOW,The bass you need for riding low and high.,Spotify,spotify,3
in_the_car,In the car,37i9dQZF1DWWM6GBnxtToT,Feelgood Indie,Diese Songs zaubern dir ein Grinsen ins Gesicht.,Spotify,spotify,100
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWZd79rJ6a7lp,Sleep,Gentle ambient piano to help you fall asleep.,Spotify,spotify,283
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXbcPC6Vvqudd,Night Rain,Sleep with sounds of pouring rain and occasional rolling thunder.,Spotify,spotify,378
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWYcDQ1hSjOpY,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",Spotify,spotify,352
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX4aYNO8X5RpR,Nightstorms,12 hours of comforting sounds of thunder and rain.,Spotify,spotify,272
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX2PQDq3PdrHQ,lofi sleep,Instrumental beats for a restful night's sleep.,Spotify,spotify,312
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWSiZVO2J6WeI,Dreamy Vibes,Hypnotic bliss.,Spotify,spotify,180
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX1n9whBbBKoL,Floating Through Space,Ambient drone to make you feel weightless.,Spotify,spotify,145
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWZ8HCIPoGGKp,Green Noise,"Calming green frequencies and nature sounds to help you relax, focus and sleep. ",Spotify,spotify,144
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWXlntHTG08uC,Sleep Frequency,"528 hertz solfeggio frequency, tones and music for deep sleep and restful nights. ",Spotify,spotify,97
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX03b46zi3S82,Sleepy Piano,Calm piano music for sleeping.,Spotify,spotify,244
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXdXW1Cx8BGjD,Schlaf kindlein schlaf,Wiegenlieder für schläfrige Babys.,Spotify,spotify,100
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXa1rZf8gLhyz,Jazz for Sleep,Let these calm Jazz tracks lull you to sleep.,Spotify,spotify,223
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWXzR2GKEiHgT,Deep Ocean Deep Sleep,Slip into slumber with soothing sea sounds.,Spotify,spotify,175
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX3WdioUzkg8I,Fall Asleep,Relaxing music and sounds for sleeping.,Spotify,spotify,206
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX8h3zQNo57xG,Binaural Beats: Sleep,Put yourself to sleep with delta frequencies.,Spotify,spotify,103
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWTRnup1IgL4a,Guitar for Sleep,Get a great night's sleep with these soft acoustic guitar tunes.,Spotify,spotify,157
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWYILo9WhOOw6,Binaural Beats: Deeper Sleep,Use Delta frequencies for the best night's sleep. ,Spotify,spotify,83
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXdf43Md5h6cE,Ambient Dreamscapes,"Fill your mind with music for dreaming, thinking and longing. ",Spotify,spotify,106
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXdzGIPNRTvyN,Dreamy Forest Music,"Wander into the magical mix of piano, water, birds, and calmness. ",Spotify,spotify,38
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWSUFOo47GEsI,Sleep Tight,Music to reduce insomnia and help you relax.,Spotify,spotify,280
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX9mxKt6WorzQ,Train Sounds,"Relax and sleep to the soft, melodic, and rhythmic rumbling of the night train",Spotify,spotify,76
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWUm4vT7WQxcD,Fan Noise,Relax and unwind to the soothing hum of the electric fan. ,Spotify,spotify,116
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWSW4ppn40bal,Sleep Noise,Colored noise to help you sleep.,Spotify,spotify,409
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWZwRv0cVNFLv,City Sounds for Sleep,Sounds of the city to help you drift off. ,Spotify,spotify,175
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWSiZVO2J6WeI,Dreamy Vibes,Hypnotic bliss.,Spotify,spotify,180
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX2PQDq3PdrHQ,lofi sleep,Instrumental beats for a restful night's sleep.,Spotify,spotify,312
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX3WdioUzkg8I,Fall Asleep,Relaxing music and sounds for sleeping.,Spotify,spotify,206
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX4sWSpwq3LiO,Peaceful Piano,Relax and indulge with beautiful piano pieces,Spotify,spotify,312
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXa1rZf8gLhyz,Jazz for Sleep,Let these calm Jazz tracks lull you to sleep.,Spotify,spotify,223
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX8h3zQNo57xG,Binaural Beats: Sleep,Put yourself to sleep with delta frequencies.,Spotify,spotify,103
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX1n9whBbBKoL,Floating Through Space,Ambient drone to make you feel weightless.,Spotify,spotify,145
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXdzGIPNRTvyN,Dreamy Forest Music,"Wander into the magical mix of piano, water, birds, and calmness. ",Spotify,spotify,38
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX8Sz1gsYZdwj,Classical Sleep,Drift off to these peaceful classical melodies.,Spotify,spotify,70
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWTRnup1IgL4a,Guitar for Sleep,Get a great night's sleep with these soft acoustic guitar tunes.,Spotify,spotify,157
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWYILo9WhOOw6,Binaural Beats: Deeper Sleep,Use Delta frequencies for the best night's sleep. ,Spotify,spotify,83
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX5FuBDzVtEFX,Hawaiian Dreams,Kick back to the soothing sounds of the Ukulele...,Spotify,spotify,60
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWZd79rJ6a7lp,Sleep,Gentle ambient piano to help you fall asleep.,Spotify,spotify,283
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWXlntHTG08uC,Sleep Frequency,"528 hertz solfeggio frequency, tones and music for deep sleep and restful nights. ",Spotify,spotify,97
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWSUFOo47GEsI,Sleep Tight,Music to reduce insomnia and help you relax.,Spotify,spotify,280
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX03b46zi3S82,Sleepy Piano,Calm piano music for sleeping.,Spotify,spotify,244
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWZ8HCIPoGGKp,Green Noise,"Calming green frequencies and nature sounds to help you relax, focus and sleep. ",Spotify,spotify,144
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX2Aln4OdV8i6,Peaceful Sleep,Soothing instrumental music for a peaceful sleep.,Spotify,spotify,52
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWYoDXiQsd3D2,cloud gazing,"look up, dream on, drift off... ",Spotify,spotify,43
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWYcDQ1hSjOpY,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",Spotify,spotify,352
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXdbkmlag2h7b,DayDreamer,Drift away with enthralling instrumentals.,Spotify,spotify,100
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX4aYNO8X5RpR,Nightstorms,12 hours of comforting sounds of thunder and rain.,Spotify,spotify,272
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXbcPC6Vvqudd,Night Rain,Sleep with sounds of pouring rain and occasional rolling thunder.,Spotify,spotify,378
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX2mFmJUZg4Mp,Gentle Rains,Soothing sounds of gentle rain.,Spotify,spotify,295
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWXzR2GKEiHgT,Deep Ocean Deep Sleep,Slip into slumber with soothing sea sounds.,Spotify,spotify,175
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX9NmDLwNQnXE,A Sudden Rainstorm,Relax to the sound of a storm setting in.,Spotify,spotify,400
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWV90ZWj21ygB,Sounds of the Ocean,Relax to the roaring sound of crashing waves.,Spotify,spotify,213
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX3f9U3gq0DBT,Gentle Waves,"A calm sea, a quiet beach, a peaceful moment... 
Relax, sleep, meditate, with soft sounds of the soothing surf.",Spotify,spotify,131
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWUKPeBypcpcP,Nature Noise,Where nature and white noise meet.,Spotify,spotify,123
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX9if5QDLdzCa,Ocean Waves,The calm sound of crashing waves on the beach.,Spotify,spotify,203
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX709Kv0V067V,Late Night Nature,"Close your eyes and dream up a night in the great outdoors: 
crickets chirping, the stars are out, you are cozy and snug in your tent, just sleeping...",Spotify,spotify,79
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX0eAsdXwbE4f,Birds in the Rain,Relax to the sound of birds singing in the rain.,Spotify,spotify,100
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX60xkhEfNtud,Whale Sounds,Whale song from the deep underwater world of the oceans,Spotify,spotify,51
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWWSads6V2oIk,Sleep in the Rainforest,Tropical nature sounds for bedtime. ,Spotify,spotify,90
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWVEt8B7a1H1M,Birds in the Forest,Bird sounds in the background,Spotify,spotify,44
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX4hpot8sYudB,Brown Noise,"Soothing, low frequencies for relaxation, meditation or sleep.",Spotify,spotify,243
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWUZ5bk6qqDSy,White Noise,Welcome to the soothing hum...,Spotify,spotify,248
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWZhzMp90Opmn,Pink Noise,"The perfect frequency for sleep or study – science tested, listener approved.",Spotify,spotify,225
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWZwRv0cVNFLv,City Sounds for Sleep,Sounds of the city to help you drift off. ,Spotify,spotify,175
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWVSZlCPJ6VZl,8 Hours of Sleep Brown Noise,Deep brown noise sleep frequencies to beat insomnia and help you sleep all night. ,Spotify,spotify,164
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWSW4ppn40bal,Sleep Noise,Colored noise to help you sleep.,Spotify,spotify,409
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX9M0XCg3OHJ6,8 Hours of Sleep White Noise,Sail away to dreamland and sleep all night with fluffy and relaxing white noise. ,Spotify,spotify,189
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWUm4vT7WQxcD,Fan Noise,Relax and unwind to the soothing hum of the electric fan. ,Spotify,spotify,116
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX8DvHz72854o,Crystal Singing Bowls for Sleep,Soothing sounds and vibrations to settle in...,Spotify,spotify,34
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX9mxKt6WorzQ,Train Sounds,"Relax and sleep to the soft, melodic, and rhythmic rumbling of the night train",Spotify,spotify,76
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXbZmKskFbVct,ASMR Sleep Whispers,"Soothing ASMR whispers to help you drift off to sleep. Slow, soft and calming.",Spotify,spotify,50
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DWUAeTOoyNaqm,ASMR Sleep,Relax and fall asleep to ASMR trigger sounds (no talking).,Spotify,spotify,100
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX2WtjAdkiMga,Lullaby Jazz,Soft piano lullaby versions of Jazz classics to lull your baby to sleep.,Spotify,spotify,80
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXbADqT0j1Cxt,Lullaby Baby,Lull your little ones with piano music.,Spotify,spotify,276
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX2C8CFEPyYmg,Soothing Strings For Sleeping Babies,Soothing strings for our sleepy little ones.,Spotify,spotify,297
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXdp5bwJ1FHFe,Baby Sleep Aid Rain Sounds,Relaxing rain sounds for sleepy babies.,Spotify,spotify,235
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXby8tlLbzqaH,Baby Sleep Aid: White Noise,White noise to help babies fall asleep.,Spotify,spotify,218
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX1Ew8a92fTdm,Music Box Lullabies,Peaceful music box tunes for sleepy babies.,Spotify,spotify,157
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX8skPjZYk8mL,Sweet Lullabies,Soft instrumental lullabies for the little ones.,Spotify,spotify,388
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX2UkbeRPWQqZ,Guitar Lullabies,Sweet lullabies on guitar for little dreamers.,Spotify,spotify,160
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX0DxcHtn4Hwo,Baby Sleep,Soothing instrumental music for sleepy babies.,Spotify,spotify,325
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX2y5WZJJL4SF,Harp Lullabies,,Spotify,spotify,190
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX5ZTdvWvQHAL,Baby Sleep Nature Sounds,Calming sounds of nature for sleeping babies. ,Spotify,spotify,74
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DXdJ5OFSzWeCS,"Sleep, Baby Sleep",Soft music for sleepy babies. ,Spotify,spotify,294
0JQ5DAqbMKFCuoRTxhYWow,Sleep,37i9dQZF1DX9QSrZ8cQbyd,Baby Bells for Sleep,Glockenspiel lullabies for your baby to fall asleep. ,Spotify,spotify,147
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX5FlZmJ3JWL1,Fit Beats,Let's go!,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX36TRAnIL92N,Techno Workout,High energy Techno to boost your workout.,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DXdxcBWuJkbcy,Motivation Mix,Uplifting and energetic music that helps you stay motivated.,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX76Wlfdnj7AP,Beast Mode,Get your beast mode on!,Spotify,spotify,200
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWSJHnPb1f0X3,Cardio,Upbeat dance pop to keep your heart pumping.,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,"If your workout doubles as an outlet for your aggression, this is the playlist for you.",Spotify,spotify,150
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX32NsLKyzScr,Power Hour,Tap it back or go for a spin with these uptempo tracks!,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX76t638V6CA8,Rap Workout,Big rap for big reps. You got this.,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DXbeUHEkt5uXG,Home Workout,Bring the gym to you and work up a sweat - we've got your home workout soundtrack covered!,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWVciwe52Zt0R,Workout Hits,Current and recent hits for your workout.,Spotify,spotify,107
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DXaL0oUdaMtnP,Throwback Workout,Get motivated with these serious classics.,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWZqUHC2tviPw,Trap Workout Beats,Instrumental beats to boost your weight lifting workout.,Spotify,spotify,89
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX0HRj9P7NxeE,Workout Twerkout,Get your body right with this workout twerkout,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX7cmFV9rWM0u,Zumba® Beats,Break a sweat with this Zumba-inspired playlist! Find a class at Zumba.Dance,Spotify,spotify,65
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX4eRPd9frC1m,Hype,"Aggressive trap and bass for the <a href=""spotify:genre:edm_dance"">gym</a>.",Spotify,spotify,75
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX9uKNf5jGX6m,Yoga & Meditation,New age music for balancing mind and body.,Spotify,spotify,208
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWYUYYlhkTuEn,Yoga Electronica,Let's flow to the beats of downtempo deep house.,Spotify,spotify,60
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWTofcvJ2Dvma,Vinyasa Flow,Soundtrack your practice with this mix of chill and motivational tracks perfect for vinyasa yoga.,Spotify,spotify,174
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX4FJyIpen2Yf,Hip-Hop Yoga,Listen to these flows during your yoga flow.,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWZvpVE2NxPV2,Hatha Yoga,Peaceful ambient for mind body connection.,Spotify,spotify,125
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DXdVyc8LtLi96,Sunrise Yoga,The perfect soundtrack to your morning yoga session.,Spotify,spotify,235
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWUPAFOWtSz6P,Yoga Acoustics,"Set your intentions and guide your practice with these mindful, meditative lyrics.",Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX7R7Bjxm48PR,Piano Yoga,Calming and inspiring piano music for yoga.,Spotify,spotify,120
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX76Wlfdnj7AP,Beast Mode,Get your beast mode on!,Spotify,spotify,200
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DXdxcBWuJkbcy,Motivation Mix,Uplifting and energetic music that helps you stay motivated.,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX5FlZmJ3JWL1,Fit Beats,Let's go!,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWSJHnPb1f0X3,Cardio,Upbeat dance pop to keep your heart pumping.,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX9uKNf5jGX6m,Yoga & Meditation,New age music for balancing mind and body.,Spotify,spotify,208
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX36TRAnIL92N,Techno Workout,High energy Techno to boost your workout.,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,"If your workout doubles as an outlet for your aggression, this is the playlist for you.",Spotify,spotify,150
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX35X4JNyBWtb,Energy Booster: Dance,Need to get your energy level up?,Spotify,spotify,150
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX32NsLKyzScr,Power Hour,Tap it back or go for a spin with these uptempo tracks!,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWTl4y3vgJOXW,Locked In,"Fourth quarter, two minutes left .. get locked in",Spotify,spotify,200
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWUVpAXiEPK8P,Power Workout,For whatever activity you do that may need a punch of intensity!,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX76t638V6CA8,Rap Workout,Big rap for big reps. You got this.,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWYUYYlhkTuEn,Yoga Electronica,Let's flow to the beats of downtempo deep house.,Spotify,spotify,60
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWZUTt0fNaCPB,Running to Rock 170-190 BPM,"No need for a gadget, just play these rock songs to set your pace!",Spotify,spotify,75
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DXadOVCgGhS7j,Fun Run,Put a spring in your step with these mood boosting tracks.,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX70RN3TfWWJh,Workout,Pop hits to keep your workout fresh.,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX9oh43oAzkyx,Beast Mode Hip-Hop,Energy tracks to get your beast mode on.,Spotify,spotify,76
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWWPcvnOpPG3x,Run This Town,Run to the world of R&B and hip-hop.,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX4eRPd9frC1m,Hype,"Aggressive trap and bass for the <a href=""spotify:genre:edm_dance"">gym</a>.",Spotify,spotify,75
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWUxdwkOJZYCJ,90s Pop Run,Energetic tracks from the 1990s to boost your running session.,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWY3PJWG3ogmJ,Extreme Metal Workout,Powerful and rhythmic  metal for maximum power during your workout.,Spotify,spotify,120
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DX6hvx9KDaW4s,The Rock Workout,For when only raw rock will do...,Spotify,spotify,50
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,Upbeat Latin songs to keep your heart rate up.,Spotify,spotify,100
0JQ5DAqbMKFAXlCG6QvYQ4,Workout,37i9dQZF1DWYK2yx0OW9Kj,Workout Latino,Ritmo latino!,Spotify,spotify,75
